ID,question,facts,results,precision,recall,F-score,,,
10874,['Name the sstadium of 2015 Pro Duta FC season ?'],"['http://dbpedia.org/property/stadium,']",[' [        "http://dbpedia.org/property/stadium"    ]'],['1.0'],['1.0'],,,,
10875,['What awards have been given to citizens of the Ottoman Empire?'],"['http://dbpedia.org/ontology/citizenship,http://dbpedia.org/ontology/award,']","[' [        ""http://dbpedia.org/property/birthPlace"",         ""http://dbpedia.org/ontology/birthPlace""    ]']",['0.0'],['0.0'],,,,
10876,['List the state of the universities whose nation is United States ?'],"['http://dbpedia.org/ontology/country,http://dbpedia.org/ontology/state,http://dbpedia.org/ontology/University,']",[' [        "http://dbpedia.org/property/countryCode"    ]'],['0.5'],['1.0'],,,,
10877,['What are the software whose operating systems are Mac OS and Microsoft Windows?'],"['http://dbpedia.org/ontology/operatingSystem,http://dbpedia.org/ontology/operatingSystem,http://dbpedia.org/ontology/Software,']","[' [        ""http://dbpedia.org/ontology/operatingSystem"",         ""http://dbpedia.org/property/operatingSystem""    ]']",['1.0'],['1.0'],,,,
10878,['Does the Utah State Route 162 end at Colorado?'],"['http://dbpedia.org/ontology/routeEnd,']",[' [        "http://dbpedia.org/ontology/routeEnd"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10882,['Was christina crawford trained by Booker T?'],"['http://dbpedia.org/property/trainer,']",[],,,,,,
,,,,,,,,,
10884,['What award was won by executive producer of Shaun the Sheep?'],"['http://dbpedia.org/ontology/executiveProducer,http://dbpedia.org/ontology/award,']",[' [        "http://dbpedia.org/property/producer"    ]'],['0.5'],['1.0'],,,,
10885,["What is the television show whose opening theme's album is Cheers?"],"['http://dbpedia.org/ontology/album,http://dbpedia.org/ontology/openingTheme,http://dbpedia.org/ontology/TelevisionShow,']","[' [        ""http://dbpedia.org/ontology/album"",         ""http://dbpedia.org/property/country""    ]']",['0.666666666667'],['1.0'],,,,
10886,['Which driver had the pole position in 1994 Spanish Grand Prix ?'],"['http://dbpedia.org/ontology/poleDriver,']",[' [        "http://dbpedia.org/property/date"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
10888,['What is the automobile platform of Chiva bus ?'],"['http://dbpedia.org/ontology/automobilePlatform,']",[' [        "http://dbpedia.org/ontology/automobilePlatform"    ]'],['1.0'],['1.0'],,,,
10889,['What borders siberia?'],"['http://dbpedia.org/ontology/border,']",[' [        "http://dbpedia.org/ontology/border"    ]'],['1.0'],['1.0'],,,,
10890,['How many had their debut team coached by Chip Kelly?'],"['http://dbpedia.org/property/coach,http://dbpedia.org/ontology/debutTeam,']",[],,,,,,
10891,['Did John Byrne create Emma Frost?'],"['http://dbpedia.org/property/creators,']",[' [        "http://xmlns.com/foaf/0.1/givenName"    ]'],['0.0'],['0.0'],,,,
10892,["What is the device whose successor's CPU is by AMD?"],"['http://dbpedia.org/ontology/cpu,http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/Device,']","[' [        ""http://dbpedia.org/ontology/successor"",         ""http://dbpedia.org/ontology/cpu""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10899,['List the former team of the american football players born in Pennsylvania ?'],"['http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/ontology/formerTeam,http://dbpedia.org/ontology/AmericanFootballPlayer,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
10901,['who are the managers of england national under 20 football team?'],"['http://dbpedia.org/property/managerclubs,']",[' [        "http://dbpedia.org/ontology/managerClub"    ]'],['0.0'],['0.0'],,,,
10902,['Did Jim Kiick do his highschool in New Jersey?'],"['http://dbpedia.org/property/highSchool,']",[],,,,,,
,,,,,,,,,
10904,['Was the song The Boy is Mine recorded in Atlanta?'],"['http://dbpedia.org/property/recorded,']",[' [        "http://dbpedia.org/ontology/recordLabel"    ]'],['0.5'],['1.0'],,,,
10905,['How many things do bridges designed by the UEM group go over?'],"['http://dbpedia.org/property/designer,http://dbpedia.org/property/crosses,']",[],,,,,,
10906,['Who is the fictional character who portrayed in Terminator 2: Judgment Day?'],"['http://dbpedia.org/ontology/portrayer,http://dbpedia.org/ontology/FictionalCharacter,']",[' [        "http://dbpedia.org/ontology/portrayer"    ]'],['1.0'],['1.0'],,,,
10907,["Which movies' music is composed by people associated with the band Yes?"],"['http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/ontology/musicComposer,http://dbpedia.org/ontology/Film,']","[' [        ""http://dbpedia.org/property/music"",         ""http://dbpedia.org/ontology/associatedMusicalArtist""    ]']",['0.5'],['0.5'],,,,
10908,['What is the death place of the Marina Pankova and Viktor Ulyanich?'],"['http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/ontology/deathPlace,']","[' [        ""http://dbpedia.org/ontology/deathPlace"",         ""http://dbpedia.org/ontology/birthPlace""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
10910,['How many services are there of the companies whose services is Web hosting service ?'],"['http://dbpedia.org/property/services,http://dbpedia.org/property/services,']",[],,,,,,
10911,['By which university is the literary magazine named Stone Canoe published?'],"['http://dbpedia.org/ontology/publisher,']",[' [        "http://dbpedia.org/ontology/publisher"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10915,['Who is the narrator of The Price of Beauty ?'],"['http://dbpedia.org/ontology/narrator,']",[' [        "http://dbpedia.org/ontology/narrator"    ]'],['1.0'],['1.0'],,,,
10916,['Enumerate all those who are in the Board of companies founded in New York?'],"['http://dbpedia.org/property/foundation,http://dbpedia.org/ontology/board,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10920,["How many religion's people have died in Malaysia?"],"['http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/ontology/religion,']",[' [        "http://dbpedia.org/property/religion"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
10922,['How many other wine region are there of the grapes whose one of the wine region is Michigan ?'],"['http://dbpedia.org/ontology/wineRegion,http://dbpedia.org/ontology/wineRegion,']","[' [        ""http://dbpedia.org/property/region"",         ""http://dbpedia.org/ontology/region""    ]']",['0.0'],['0.0'],,,,
10923,['To which families does the Koolakamba belong ?'],"['http://dbpedia.org/ontology/family,']",[' [        "http://dbpedia.org/ontology/family"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
10926,['How many people work at the FBI?'],"['http://dbpedia.org/ontology/occupation,']",[' [        "http://dbpedia.org/ontology/employer"    ]'],['0.0'],['0.0'],,,,
10927,['Count the nearest city to the historic palce whose one of the nearest city is Wisconsin ?'],"['http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/property/nearestCity,']",[' [        "http://dbpedia.org/property/city"    ]'],['0.0'],['0.0'],,,,
10928,['What is the airline company has its headquarters in Dublin Airport?'],"['http://dbpedia.org/property/headquarters,']",[' [        "http://dbpedia.org/property/headquarters"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
10930,['Is Dave Schulz a band member of Berlin?'],"['http://dbpedia.org/ontology/bandMember,']",[' [        "http://dbpedia.org/ontology/bandMember"    ]'],['1.0'],['1.0'],,,,
10931,['Does MSX BASIC have a license of microsoft?'],"['http://dbpedia.org/property/license,']",[],,,,,,
10932,['List the subsequent work of the albums whose one of the subsequent work is Planet Waves?'],"['http://dbpedia.org/ontology/subsequentWork,http://dbpedia.org/ontology/subsequentWork,http://dbpedia.org/ontology/Album,']","[' [        ""http://dbpedia.org/ontology/subsequentWork"",         ""http://dbpedia.org/ontology/album""    ]']",['1.0'],['1.0'],,,,
10933,['In which mountain Inyo National Forest and California are located?'],"['http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/ontology/Mountain,']","[' [        ""http://dbpedia.org/ontology/sovereignCountry"",         ""http://dbpedia.org/ontology/country""    ]']",['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
10936,['What is the television show whose related with  Doctor Who Confidential?'],"['http://dbpedia.org/ontology/related,http://dbpedia.org/ontology/TelevisionShow,']",[' [        "http://dbpedia.org/ontology/related"    ]'],['1.0'],['1.0'],,,,
10937,['What are the last two studio albums of Moondog Matinee ?'],"['http://dbpedia.org/ontology/subsequentWork,']",[' [        "http://dbpedia.org/ontology/producer"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
10940,['What is the total number of writers whose singles are recorded in Miami?'],"['http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/property/writer,']",[' [        "http://dbpedia.org/ontology/hometown"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
10942,['Who are the employer of Don R. Berlin?'],"['http://dbpedia.org/ontology/employer,']",[' [        "http://dbpedia.org/ontology/employer"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
10944,['What is the river whose tributary is Zarqa River?'],"['http://dbpedia.org/ontology/leftTributary,http://dbpedia.org/ontology/River,']",[' [        "http://dbpedia.org/ontology/riverMouth"    ]'],['0.0'],['0.0'],,,,
10945,['How many home stadiums are there of the seasons whose chairman in Merritt Paulson?'],"['http://dbpedia.org/ontology/chairman,http://dbpedia.org/ontology/homeStadium,']",[' [        "http://dbpedia.org/ontology/chairman"    ]'],['1.0'],['1.0'],,,,
10946,['Give me the count of all the names of characters created by Frank Miller'],"['http://dbpedia.org/property/creators,http://dbpedia.org/property/characterName,']",[' [        "http://dbpedia.org/property/creator"    ]'],['0.0'],['0.0'],,,,
10947,['Give me a count of bridges located in California ?'],"['http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/ontology/Bridge,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10953,['Companies founded in Taiwan have typically which divisions?'],"['http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/ontology/division,http://dbpedia.org/ontology/Company,']",[' [        "http://dbpedia.org/ontology/deathPlace"    ]'],['0.0'],['0.0'],,,,
10954,"['What is the hub airport of Pawan Hans, and is also the largest city of India?']","['http://dbpedia.org/ontology/hubAirport,http://dbpedia.org/ontology/largestCity,']","[' [        ""http://dbpedia.org/ontology/largestCity"",         ""http://dbpedia.org/ontology/hubAirport""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10958,["Which cities have the river one of whose Tributary is the Missouri's big spring?"],"['http://dbpedia.org/ontology/rightTributary,http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/River,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.0'],['0.0'],,,,
10959,['Which band was left by Kevin Jonas?'],"['http://dbpedia.org/ontology/formerBandMember,http://dbpedia.org/ontology/Band,']",[' [        "http://dbpedia.org/ontology/writer"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
10961,['How many have been venerateds in Islam and Judaism?'],"['http://dbpedia.org/ontology/veneratedIn,http://dbpedia.org/ontology/veneratedIn,']","[' [        ""http://dbpedia.org/ontology/veneratedIn"",         ""http://dbpedia.org/property/veneratedIn""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
10963,['Is Amharic the official language of Ethiopia?'],"['http://dbpedia.org/ontology/officialLanguage,']",[' [        "http://dbpedia.org/ontology/language"    ]'],['0.0'],['0.0'],,,,
10964,['Which religion did both anupong paochinda and udit raj follow?'],"['http://dbpedia.org/ontology/religion,http://dbpedia.org/ontology/religion,']",[' [        "http://dbpedia.org/ontology/religion"    ]'],['1.0'],['1.0'],,,,
10965,['What is the source country of reg Lake ?'],"['http://dbpedia.org/ontology/sourceCountry,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
10968,['Is God Save the Queen the national anthem of United Kingdom?'],"['http://dbpedia.org/property/nationalAnthem,']",[],,,,,,
10969,['GetTV is owned by which organisation?'],"['http://dbpedia.org/ontology/parentOrganisation,']",[' [        "http://dbpedia.org/ontology/parentOrganisation"    ]'],['1.0'],['1.0'],,,,
10970,['Was saddam hussein at the rank of Mushir ever?'],"['http://dbpedia.org/property/rank,']",[],,,,,,
,,,,,,,,,
10972,['List borders of the admin region bordering Arctic ocean ?'],"['http://dbpedia.org/ontology/border,http://dbpedia.org/ontology/border,']",[' [        "http://dbpedia.org/ontology/border"    ]'],['1.0'],['1.0'],,,,
10973,['Is Giorgos Kaminis the mayor of Athens?'],"['http://dbpedia.org/ontology/mayor,']",[' [        "http://dbpedia.org/ontology/mayor"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10977,['What movies have been written by authors of Monty Python ?'],"['http://dbpedia.org/ontology/writer,http://dbpedia.org/ontology/Film,']",[' [        "http://dbpedia.org/ontology/author"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
10979,['How many saints have been venerated in Judaism?'],"['http://dbpedia.org/ontology/veneratedIn,http://dbpedia.org/ontology/Saint,']",[' [        "http://dbpedia.org/ontology/veneratedIn"    ]'],['1.0'],['1.0'],,,,
10980,['What is the military unit whose command structures are United States Department of the Navy and United States Department of Defense?'],"['http://dbpedia.org/ontology/commandStructure,http://dbpedia.org/ontology/commandStructure,http://dbpedia.org/ontology/MilitaryUnit,']","[' [        ""http://dbpedia.org/ontology/commandStructure"",         ""http://dbpedia.org/ontology/leader""    ]']",['1.0'],['1.0'],,,,
10981,['Is James Wong Howe the cinematographer of Behave Yourself?'],"['http://dbpedia.org/property/cinematography,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
10984,['Which are the predecessor of Chevrolet Caprice?'],"['http://dbpedia.org/ontology/predecessor,']",[' [        "http://dbpedia.org/ontology/predecessor"    ]'],['1.0'],['1.0'],,,,
10985,['Name the sports played by Fr. Agnel Multipurpose School and Junior College?'],"['http://dbpedia.org/ontology/sport,']",[' [        "http://dbpedia.org/ontology/sport"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
10989,['What is the layout of the automobiles whose designer company is Olivier Boulay?'],"['http://dbpedia.org/ontology/designCompany,http://dbpedia.org/ontology/layout,http://dbpedia.org/ontology/Automobile,']",[' [        "http://dbpedia.org/ontology/designer"    ]'],['0.5'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
10992,['Who was on the boards of Freedom of the City and Royal Society?'],"['http://dbpedia.org/ontology/board,http://dbpedia.org/ontology/board,']","[' [        ""http://dbpedia.org/ontology/board"",         ""http://dbpedia.org/ontology/editor""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
10994,['What is the almamater of the president whose vice president was Enrique Jos Varona?'],"['http://dbpedia.org/ontology/vicePresident,http://dbpedia.org/ontology/almaMater,']",[],,,,,,
10995,"['What is the architecture of First National Bank and Trust Building (Lima, Ohio) ?']","['http://dbpedia.org/ontology/architecturalStyle,']",[' [        "http://purl.org/dc/terms/subject"    ]'],['0.0'],['0.0'],,,,
10996,['In which states does the river flow whose left tributary is Toms Creek?'],"['http://dbpedia.org/ontology/leftTributary,http://dbpedia.org/ontology/state,']","[' [        ""http://dbpedia.org/ontology/state"",         ""http://dbpedia.org/ontology/country""    ]']",['0.666666666667'],['1.0'],,,,
10997,['Which animator of the The Skeleton Dance is also the director of The Haunted House (1929 film) ?'],"['http://dbpedia.org/ontology/animator,http://dbpedia.org/ontology/director,']","[' [        ""http://dbpedia.org/ontology/director"",         ""http://dbpedia.org/ontology/animator""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
10999,['Stockholm is the HQ of how many things?'],"['http://dbpedia.org/property/headquarters,']",[' [        "http://dbpedia.org/property/hqLocationCity"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
11002,['What is the state of origin of Abbas Jafri ?'],"['http://dbpedia.org/ontology/stateOfOrigin,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.0'],['0.0'],,,,
11003,['does the journal of cancer have the creative commons license?'],"['http://dbpedia.org/property/license,']",[],,,,,,
